state,fips.x,X,race_eth,edu5,age4,SEX,Freq,sex,postal.x,GESTCEN.x,census.region,nate.subregion,nate.region,fips.y,postal.y,GESTCEN.y,alt.region,new.subregion,white.religion,black_pct,whitenh_pct,hispanic_pct,religion.gallup,religion.composite,turnout.acs.cvap,demTwoPartyShare,otherVoteShare,battlegrounds,region,race.region,race.edu,race.age,race.sex,race.sex.edu,race.age.region,race.edu.region,race.sex.age,race.sex.region,sex.edu.region,race.subregion,race.edu.battleground,race.age.battleground,race.battleground,age.battleground,edu.battleground,edu.region,age.region,age3,edu2,age.state,edu.state,race.state
Virginia,51,8105,Other,somecol,4,2,3282,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,33,35,34,31,315,343,335,314,313,153,310,351,341,301,401,501,53,43,4,hs,347,247,3010
Virginia,51,7136,White,somecol,3,2,234445,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,43,45,43,41,415,433,435,413,413,153,410,451,431,401,301,501,53,33,3,hs,247,247,447
Virginia,51,8054,Hispanic,somecol,4,2,2246,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,23,25,24,21,215,243,235,214,213,153,210,251,241,201,401,501,53,43,4,hs,347,247,2010
Virginia,51,6881,Other,postgrad,3,2,10382,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,33,34,33,31,314,333,334,313,313,143,310,341,331,301,301,401,43,33,3,col,247,147,3010
Virginia,51,3821,Other,postgrad,4,1,4739,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,33,34,34,32,324,343,334,324,323,243,310,341,341,301,401,401,43,43,4,col,347,147,3010
Virginia,51,4076,White,somecol,4,1,76427,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,43,45,44,42,425,443,435,424,423,253,410,451,441,401,401,501,53,43,4,hs,347,247,447
Virginia,51,3107,Black,col,4,1,3952,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,13,11,14,12,121,143,131,124,123,213,110,111,141,101,401,101,13,43,4,col,347,147,1010
Virginia,51,6116,White,somecol,2,2,144515,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,43,45,42,41,415,423,435,412,413,153,410,451,421,401,201,501,53,23,1,hs,147,247,447
Virginia,51,6575,Black,nohs,3,2,28006,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,13,13,13,11,113,133,133,113,113,133,110,131,131,101,301,301,33,33,3,hs,247,247,1010
Virginia,51,5606,Hispanic,nohs,2,2,4523,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,23,23,22,21,213,223,233,212,213,133,210,231,221,201,201,301,33,23,1,hs,147,247,2010
Virginia,51,4433,Other,hs,1,2,8084,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,33,32,31,31,312,313,332,311,313,123,310,321,311,301,101,201,23,13,1,hs,147,247,3010
Virginia,51,914,Hispanic,somecol,1,1,21782,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,23,25,21,22,225,213,235,221,223,253,210,251,211,201,101,501,53,13,1,hs,147,247,2010
Virginia,51,6983,Black,somecol,3,2,74756,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,13,15,13,11,115,133,135,113,113,153,110,151,131,101,301,501,53,33,3,hs,247,247,1010
Virginia,51,149,Other,col,1,1,8016,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,33,31,31,32,321,313,331,321,323,213,310,311,311,301,101,101,13,13,1,col,147,147,3010
Virginia,51,4841,Other,postgrad,1,2,3268,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,33,34,31,31,314,313,334,311,313,143,310,341,311,301,101,401,43,13,1,col,147,147,3010
Virginia,51,6218,Hispanic,col,3,2,6653,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,23,21,23,21,211,233,231,213,213,113,210,211,231,201,301,101,13,33,3,col,247,147,2010
Virginia,51,4790,Hispanic,postgrad,1,2,1365,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,23,24,21,21,214,213,234,211,213,143,210,241,211,201,101,401,43,13,1,col,147,147,2010
Virginia,51,3158,Hispanic,col,4,1,778,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,23,21,24,22,221,243,231,224,223,213,210,211,241,201,401,101,13,43,4,col,347,147,2010
Virginia,51,3617,Other,nohs,4,1,2641,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,33,33,34,32,323,343,333,324,323,233,310,331,341,301,401,301,33,43,4,hs,347,247,3010
Virginia,51,3362,Hispanic,hs,4,1,1559,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,23,22,24,22,222,243,232,224,223,223,210,221,241,201,401,201,23,43,4,hs,347,247,2010
Virginia,51,7748,White,nohs,4,2,84354,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,43,43,44,41,413,443,433,414,413,133,410,431,441,401,401,301,33,43,4,hs,347,247,447
Virginia,51,2138,Hispanic,col,3,1,5024,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,23,21,23,22,221,233,231,223,223,213,210,211,231,201,301,101,13,33,3,col,247,147,2010
Virginia,51,7238,Hispanic,col,4,2,1289,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,23,21,24,21,211,243,231,214,213,113,210,211,241,201,401,101,13,43,4,col,347,147,2010
Virginia,51,7034,Hispanic,somecol,3,2,9293,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,23,25,23,21,215,233,235,213,213,153,210,251,231,201,301,501,53,33,3,hs,247,247,2010
Virginia,51,710,Hispanic,postgrad,1,1,1152,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,23,24,21,22,224,213,234,221,223,243,210,241,211,201,101,401,43,13,1,col,147,147,2010
Virginia,51,5096,White,somecol,1,2,165969,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,43,45,41,41,415,413,435,411,413,153,410,451,411,401,101,501,53,13,1,hs,147,247,447
Virginia,51,6269,Other,col,3,2,15969,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,33,31,33,31,311,333,331,313,313,113,310,311,331,301,301,101,13,33,3,col,247,147,3010
Virginia,51,2954,Hispanic,somecol,3,1,8392,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,23,25,23,22,225,233,235,223,223,253,210,251,231,201,301,501,53,33,3,hs,247,247,2010
Virginia,51,1577,Other,nohs,2,1,2089,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,33,33,32,32,323,323,333,322,323,233,310,331,321,301,201,301,33,23,1,hs,147,247,3010
Virginia,51,608,White,nohs,1,1,34304,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,43,43,41,42,423,413,433,421,423,233,410,431,411,401,101,301,33,13,1,hs,147,247,447
Virginia,51,1067,Black,col,2,1,17557,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,13,11,12,12,121,123,131,122,123,213,110,111,121,101,201,101,13,23,1,col,147,147,1010
Virginia,51,6677,Other,nohs,3,2,4794,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,33,33,33,31,313,333,333,313,313,133,310,331,331,301,301,301,33,33,3,hs,247,247,3010
Virginia,51,5963,Black,somecol,2,2,62230,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,13,15,12,11,115,123,135,112,113,153,110,151,121,101,201,501,53,23,1,hs,147,247,1010
Virginia,51,4943,Black,somecol,1,2,67427,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,13,15,11,11,115,113,135,111,113,153,110,151,111,101,101,501,53,13,1,hs,147,247,1010
Virginia,51,5912,White,postgrad,2,2,98003,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,43,44,42,41,414,423,434,412,413,143,410,441,421,401,201,401,43,23,1,col,147,147,447
Virginia,51,4484,White,hs,1,2,86282,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,43,42,41,41,412,413,432,411,413,123,410,421,411,401,101,201,23,13,1,hs,147,247,447
Virginia,51,3770,Hispanic,postgrad,4,1,2132,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,23,24,24,22,224,243,234,224,223,243,210,241,241,201,401,401,43,43,4,col,347,147,2010
Virginia,51,1220,White,col,2,1,123104,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,43,41,42,42,421,423,431,422,423,213,410,411,421,401,201,101,13,23,1,col,147,147,447
Virginia,51,8156,White,somecol,4,2,111277,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,43,45,44,41,415,443,435,414,413,153,410,451,441,401,401,501,53,43,4,hs,347,247,447
Virginia,51,1832,White,postgrad,2,1,80048,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,43,44,42,42,424,423,434,422,423,243,410,441,421,401,201,401,43,23,1,col,147,147,447
Virginia,51,3413,Other,hs,4,1,4311,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,33,32,34,32,322,343,332,324,323,223,310,321,341,301,401,201,23,43,4,hs,347,247,3010
Virginia,51,6932,White,postgrad,3,2,118175,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,43,44,43,41,414,433,434,413,413,143,410,441,431,401,301,401,43,33,3,col,247,147,447
Virginia,51,7391,Black,hs,4,2,29377,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,13,12,14,11,112,143,132,114,113,123,110,121,141,101,401,201,23,43,4,hs,347,247,1010
Virginia,51,4127,Black,col,1,2,13420,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,13,11,11,11,111,113,131,111,113,113,110,111,111,101,101,101,13,13,1,col,147,147,1010
Virginia,51,1169,Other,col,2,1,15967,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,33,31,32,32,321,323,331,322,323,213,310,311,321,301,201,101,13,23,1,col,147,147,3010
Virginia,51,4994,Hispanic,somecol,1,2,23319,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,23,25,21,21,215,213,235,211,213,153,210,251,211,201,101,501,53,13,1,hs,147,247,2010
Virginia,51,6626,Hispanic,nohs,3,2,5237,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,23,23,23,21,213,233,233,213,213,133,210,231,231,201,301,301,33,33,3,hs,247,247,2010
Virginia,51,4025,Other,somecol,4,1,4091,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,33,35,34,32,325,343,335,324,323,253,310,351,341,301,401,501,53,43,4,hs,347,247,3010
Virginia,51,7289,Other,col,4,2,5561,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,33,31,34,31,311,343,331,314,313,113,310,311,341,301,401,101,13,43,4,col,347,147,3010
Virginia,51,3056,White,somecol,3,1,192466,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,43,45,43,42,425,433,435,423,423,253,410,451,431,401,301,501,53,33,3,hs,247,247,447
Virginia,51,1934,Hispanic,somecol,2,1,11857,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,23,25,22,22,225,223,235,222,223,253,210,251,221,201,201,501,53,23,1,hs,147,247,2010
Virginia,51,1883,Black,somecol,2,1,45062,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,13,15,12,12,125,123,135,122,123,253,110,151,121,101,201,501,53,23,1,hs,147,247,1010
Virginia,51,7340,White,col,4,2,63635,Female,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,43,41,44,41,411,443,431,414,413,113,410,411,441,401,401,101,13,43,4,col,347,147,447
Virginia,51,812,White,postgrad,1,1,17548,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,43,44,41,42,424,413,434,421,423,243,410,441,411,401,101,401,43,13,1,col,147,147,447
Virginia,51,1118,Hispanic,col,2,1,10551,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,23,21,22,22,221,223,231,222,223,213,210,211,221,201,201,101,13,23,1,col,147,147,2010
Virginia,51,2291,Black,hs,3,1,59723,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,13,12,13,12,122,133,132,123,123,223,110,121,131,101,301,201,23,33,3,hs,247,247,1010
Virginia,51,863,Black,somecol,1,1,56642,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,13,15,11,12,125,113,135,121,123,253,110,151,111,101,101,501,53,13,1,hs,147,247,1010
Virginia,51,2240,White,col,3,1,148824,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,43,41,43,42,421,433,431,423,423,213,410,411,431,401,301,101,13,33,3,col,247,147,447
Virginia,51,2189,Other,col,3,1,13310,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,33,31,33,32,321,333,331,323,323,213,310,311,331,301,301,101,13,33,3,col,247,147,3010
Virginia,51,965,Other,somecol,1,1,18879,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,33,35,31,32,325,313,335,321,323,253,310,351,311,301,101,501,53,13,1,hs,147,247,3010
Virginia,51,761,Other,postgrad,1,1,3159,Male,VA,54,south,new,south,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,south,33,34,31,32,324,313,334,321,323,243,310,341,311,301,101,401,43,13,1,col,147,147,3010
Washington,53,660,Black,postgrad,1,1,1333,Male,WA,91,west,pacific,west,53,WA,91,west,pacific,0.239837354,0.035152964,0.795754256,0.062369485,0.59,0.414918677,0.644665506,0.576282983,0.03175249,0,west,14,14,11,12,124,114,144,121,124,244,113,140,110,100,100,400,44,14,1,col,148,148,1013
Washington,53,2598,Other,nohs,3,1,9633,Male,WA,91,west,pacific,west,53,WA,91,west,pacific,0.239837354,0.035152964,0.795754256,0.062369485,0.59,0.414918677,0.644665506,0.576282983,0.03175249,0,west,34,33,33,32,323,334,343,323,324,234,313,330,330,300,300,300,34,34,3,hs,248,248,3013
Washington,53,6015,Hispanic,somecol,2,2,20110,Female,WA,91,west,pacific,west,53,WA,91,west,pacific,0.239837354,0.035152964,0.795754256,0.062369485,0.59,0.414918677,0.644665506,0.576282983,0.03175249,0,west,24,25,22,21,215,224,245,212,214,154,213,250,220,200,200,500,54,24,1,hs,148,248,2013
Washington,53,2904,Black,somecol,3,1,14034,Male,WA,91,west,pacific,west,53,WA,91,west,pacific,0.239837354,0.035152964,0.795754256,0.062369485,0.59,0.414918677,0.644665506,0.576282983,0.03175249,0,west,14,15,13,12,125,134,145,123,124,254,113,150,130,100,300,500,54,34,3,hs,248,248,1013
Washington,53,2853,White,postgrad,3,1,89857,Male,WA,91,west,pacific,west,53,WA,91,west,pacific,0.239837354,0.035152964,0.795754256,0.062369485,0.59,0.414918677,0.644665506,0.576282983,0.03175249,0,west,44,44,43,42,424,434,444,423,424,244,413,440,430,400,300,400,44,34,3,col,248,148,448
Washington,53,5301,White,col,2,2,114757,Female,WA,91,west,pacific,west,53,WA,91,west,pacific,0.239837354,0.035152964,0.795754256,0.062369485,0.59,0.414918677,0.644665506,0.576282983,0.03175249,0,west,44,41,42,41,411,424,441,412,414,114,413,410,420,400,200,100,14,24,1,col,148,148,448
Washington,53,7443,Hispanic,hs,4,2,2933,Female,WA,91,west,pacific,west,53,WA,91,west,pacific,0.239837354,0.035152964,0.795754256,0.062369485,0.59,0.414918677,0.644665506,0.576282983,0.03175249,0,west,24,22,24,21,212,244,242,214,214,124,213,220,240,200,400,200,24,44,4,hs,348,248,2013
Washington,53,4179,Hispanic,col,1,2,5202,Female,WA,91,west,pacific,west,53,WA,91,west,pacific,0.239837354,0.035152964,0.795754256,0.062369485,0.59,0.414918677,0.644665506,0.576282983,0.03175249,0,west,24,21,21,21,211,214,241,211,214,114,213,210,210,200,100,100,14,14,1,col,148,148,2013
Washington,53,5403,Hispanic,hs,2,2,10292,Female,WA,91,west,pacific,west,53,WA,91,west,pacific,0.239837354,0.035152964,0.795754256,0.062369485,0.59,0.414918677,0.644665506,0.576282983,0.03175249,0,west,24,22,22,21,212,224,242,212,214,124,213,220,220,200,200,200,24,24,1,hs,148,248,2013
Washington,53,7086,Other,somecol,3,2,28513,Female,WA,91,west,pacific,west,53,WA,91,west,pacific,0.239837354,0.035152964,0.795754256,0.062369485,0.59,0.414918677,0.644665506,0.576282983,0.03175249,0,west,34,35,33,31,315,334,345,313,314,154,313,350,330,300,300,500,54,34,3,hs,248,248,3013
Washington,53,1374,Other,hs,2,1,16184,Male,WA,91,west,pacific,west,53,WA,91,west,pacific,0.239837354,0.035152964,0.795754256,0.062369485,0.59,0.414918677,0.644665506,0.576282983,0.03175249,0,west,34,32,32,32,322,324,342,322,324,224,313,320,320,300,200,200,24,24,1,hs,148,248,3013
Washington,53,1323,Hispanic,hs,2,1,13299,Male,WA,91,west,pacific,west,53,WA,91,west,pacific,0.239837354,0.035152964,0.795754256,0.062369485,0.59,0.414918677,0.644665506,0.576282983,0.03175249,0,west,24,22,22,22,222,224,242,222,224,224,213,220,220,200,200,200,24,24,1,hs,148,248,2013
Washington,53,3465,White,hs,4,1,85728,Male,WA,91,west,pacific,west,53,WA,91,west,pacific,0.239837354,0.035152964,0.795754256,0.062369485,0.59,0.414918677,0.644665506,0.576282983,0.03175249,0,west,44,42,44,42,422,444,442,424,424,224,413,420,440,400,400,200,24,44,4,hs,348,248,448
Washington,53,3567,Hispanic,nohs,4,1,3446,Male,WA,91,west,pacific,west,53,WA,91,west,pacific,0.239837354,0.035152964,0.795754256,0.062369485,0.59,0.414918677,0.644665506,0.576282983,0.03175249,0,west,24,23,24,22,223,244,243,224,224,234,213,230,240,200,400,300,34,44,4,hs,348,248,2013
Washington,53,303,Hispanic,hs,1,1,17317,Male,WA,91,west,pacific,west,53,WA,91,west,pacific,0.239837354,0.035152964,0.795754256,0.062369485,0.59,0.414918677,0.644665506,0.576282983,0.03175249,0,west,24,22,21,22,222,214,242,221,224,224,213,220,210,200,100,200,24,14,1,hs,148,248,2013
Washington,53,5352,Black,hs,2,2,5131,Female,WA,91,west,pacific,west,53,WA,91,west,pacific,0.239837354,0.035152964,0.795754256,0.062369485,0.59,0.414918677,0.644665506,0.576282983,0.03175249,0,west,14,12,12,11,112,124,142,112,114,124,113,120,120,100,200,200,24,24,1,hs,148,248,1013
Washington,53,6219,Hispanic,col,3,2,4567,Female,WA,91,west,pacific,west,53,WA,91,west,pacific,0.239837354,0.035152964,0.795754256,0.062369485,0.59,0.414918677,0.644665506,0.576282983,0.03175249,0,west,24,21,23,21,211,234,241,213,214,114,213,210,230,200,300,100,14,34,3,col,248,148,2013
Washington,53,7698,Other,nohs,4,2,9458,Female,WA,91,west,pacific,west,53,WA,91,west,pacific,0.239837354,0.035152964,0.795754256,0.062369485,0.59,0.414918677,0.644665506,0.576282983,0.03175249,0,west,34,33,34,31,313,344,343,314,314,134,313,330,340,300,400,300,34,44,4,hs,348,248,3013
Washington,53,3006,Other,somecol,3,1,25929,Male,WA,91,west,pacific,west,53,WA,91,west,pacific,0.239837354,0.035152964,0.795754256,0.062369485,0.59,0.414918677,0.644665506,0.576282983,0.03175249,0,west,34,35,33,32,325,334,345,323,324,254,313,350,330,300,300,500,54,34,3,hs,248,248,3013
Washington,53,1833,White,postgrad,2,1,46946,Male,WA,91,west,pacific,west,53,WA,91,west,pacific,0.239837354,0.035152964,0.795754256,0.062369485,0.59,0.414918677,0.644665506,0.576282983,0.03175249,0,west,44,44,42,42,424,424,444,422,424,244,413,440,420,400,200,400,44,24,1,col,148,148,448
Washington,53,6066,Other,somecol,2,2,28075,Female,WA,91,west,pacific,west,53,WA,91,west,pacific,0.239837354,0.035152964,0.795754256,0.062369485,0.59,0.414918677,0.644665506,0.576282983,0.03175249,0,west,34,35,32,31,315,324,345,312,314,154,313,350,320,300,200,500,54,24,1,hs,148,248,3013
Washington,53,7137,White,somecol,3,2,300324,Female,WA,91,west,pacific,west,53,WA,91,west,pacific,0.239837354,0.035152964,0.795754256,0.062369485,0.59,0.414918677,0.644665506,0.576282983,0.03175249,0,west,44,45,43,41,415,434,445,413,414,154,413,450,430,400,300,500,54,34,3,hs,248,248,448
Washington,53,354,Other,hs,1,1,18078,Male,WA,91,west,pacific,west,53,WA,91,west,pacific,0.239837354,0.035152964,0.795754256,0.062369485,0.59,0.414918677,0.644665506,0.576282983,0.03175249,0,west,34,32,31,32,322,314,342,321,324,224,313,320,310,300,100,200,24,14,1,hs,148,248,3013
Washington,53,1731,Hispanic,postgrad,2,1,1911,Male,WA,91,west,pacific,west,53,WA,91,west,pacific,0.239837354,0.035152964,0.795754256,0.062369485,0.59,0.414918677,0.644665506,0.576282983,0.03175249,0,west,24,24,22,22,224,224,244,222,224,244,213,240,220,200,200,400,44,24,1,col,148,148,2013
Washington,53,2955,Hispanic,somecol,3,1,9501,Male,WA,91,west,pacific,west,53,WA,91,west,pacific,0.239837354,0.035152964,0.795754256,0.062369485,0.59,0.414918677,0.644665506,0.576282983,0.03175249,0,west,24,25,23,22,225,234,245,223,224,254,213,250,230,200,300,500,54,34,3,hs,248,248,2013
Washington,53,3108,Black,col,4,1,1517,Male,WA,91,west,pacific,west,53,WA,91,west,pacific,0.239837354,0.035152964,0.795754256,0.062369485,0.59,0.414918677,0.644665506,0.576282983,0.03175249,0,west,14,11,14,12,121,144,141,124,124,214,113,110,140,100,400,100,14,44,4,col,348,148,1013
Washington,53,6372,Black,hs,3,2,7387,Female,WA,91,west,pacific,west,53,WA,91,west,pacific,0.239837354,0.035152964,0.795754256,0.062369485,0.59,0.414918677,0.644665506,0.576282983,0.03175249,0,west,14,12,13,11,112,134,142,113,114,124,113,120,130,100,300,200,24,34,3,hs,248,248,1013
Washington,53,7494,Other,hs,4,2,8636,Female,WA,91,west,pacific,west,53,WA,91,west,pacific,0.239837354,0.035152964,0.795754256,0.062369485,0.59,0.414918677,0.644665506,0.576282983,0.03175249,0,west,34,32,34,31,312,344,342,314,314,124,313,320,340,300,400,200,24,44,4,hs,348,248,3013
