state,X,vote,reg2,region,race_eth,age,income,edu5,sex,weight,married,pewweight,demVote,fips,postal,GESTCEN,alt.region,new.subregion,white.religion,black_pct,whitenh_pct,hispanic_pct,religion.gallup,religion.composite,turnout.acs.cvap,demTwoPartyShare,otherVoteShare,otherVote,age4,race.region,race.edu,race.age,race.sex,race.sex.edu,race.age.region,race.edu.region,race.sex.age,race.sex.region,sex.edu.region,race.subregion,edu.region,age.region,age3,edu2,age.state,edu.state,race.state
Utah,15602,Romney,yes,west,White,27,"$30,000-$50,000",somecol,Male,4.132,Divorced,1,0,49,UT,87,west,interior,0.732085726,0.009680117,0.864096844,0.075369906,0.74,0.736042863,0.556508272,0.253738111,0.027866673,0,1,44,45,41,42,425,414,445,421,424,254,409,54,14,1,hs,145,245,445
Utah,3975,Romney,yes,west,White,31,"75 to under $100,000",somecol,Female,5.375,Never been married,1,0,49,UT,87,west,interior,0.732085726,0.009680117,0.864096844,0.075369906,0.74,0.736042863,0.556508272,0.253738111,0.027866673,0,2,44,45,42,41,415,424,445,412,414,154,409,54,24,1,hs,145,245,445
Utah,6693,Romney,yes,west,White,45,"75 to under $100,000",col,Female,2.583333333,Married,0.722928759,0,49,UT,87,west,interior,0.732085726,0.009680117,0.864096844,0.075369906,0.74,0.736042863,0.556508272,0.253738111,0.027866673,0,3,44,41,43,41,411,434,441,413,414,114,409,14,34,3,col,245,145,445
Utah,850,Romney,yes,west,White,68,$40-50K,hs,Female,0.3985,NA,1,0,49,UT,87,west,interior,0.732085726,0.009680117,0.864096844,0.075369906,0.74,0.736042863,0.556508272,0.253738111,0.027866673,0,4,44,42,44,41,412,444,442,414,414,124,409,24,44,4,hs,345,245,445
Utah,851,Romney,yes,west,White,44,$50-75K,col,Female,0.9224,NA,1,0,49,UT,87,west,interior,0.732085726,0.009680117,0.864096844,0.075369906,0.74,0.736042863,0.556508272,0.253738111,0.027866673,0,2,44,41,42,41,411,424,441,412,414,114,409,14,24,1,col,145,145,445
Utah,4192,Romney,yes,west,White,44,"30 to under $40,000",somecol,Female,5,Married,1,0,49,UT,87,west,interior,0.732085726,0.009680117,0.864096844,0.075369906,0.74,0.736042863,0.556508272,0.253738111,0.027866673,0,2,44,45,42,41,415,424,445,412,414,154,409,54,24,1,hs,145,245,445
Utah,12975,Romney,yes,west,White,61,(Refused),somecol,Female,1.68,Married,1,0,49,UT,87,west,interior,0.732085726,0.009680117,0.864096844,0.075369906,0.74,0.736042863,0.556508272,0.253738111,0.027866673,0,3,44,45,43,41,415,434,445,413,414,154,409,54,34,3,hs,245,245,445
Utah,14261,Romney,yes,west,White,41,"$50,000-$75,000",somecol,Male,1.644,Married,1,0,49,UT,87,west,interior,0.732085726,0.009680117,0.864096844,0.075369906,0.74,0.736042863,0.556508272,0.253738111,0.027866673,0,2,44,45,42,42,425,424,445,422,424,254,409,54,24,1,hs,145,245,445
Utah,8909,Obama,yes,west,Hispanic,37,"75 to under $100,000",col,Female,2.666666667,Married,0.746249041,1,49,UT,87,west,interior,0.732085726,0.009680117,0.864096844,0.075369906,0.74,0.736042863,0.556508272,0.253738111,0.027866673,0,2,24,21,22,21,211,224,241,212,214,114,209,14,24,1,col,145,145,2009
Utah,16891,Romney,yes,west,Hispanic,30,20 to under 35 thousand,col,Female,1.7293183,Separated,1,0,49,UT,87,west,interior,0.732085726,0.009680117,0.864096844,0.075369906,0.74,0.736042863,0.556508272,0.253738111,0.027866673,0,2,24,21,22,21,211,224,241,212,214,114,209,14,24,1,col,145,145,2009
Utah,15601,Obama,yes,west,White,43,"$30,000-$50,000",somecol,Female,0.44,Divorced,1,1,49,UT,87,west,interior,0.732085726,0.009680117,0.864096844,0.075369906,0.74,0.736042863,0.556508272,0.253738111,0.027866673,0,2,44,45,42,41,415,424,445,412,414,154,409,54,24,1,hs,145,245,445
Utah,1877,Romney,yes,west,White,65,$75-100K,col,Female,0.3014,NA,1,0,49,UT,87,west,interior,0.732085726,0.009680117,0.864096844,0.075369906,0.74,0.736042863,0.556508272,0.253738111,0.027866673,0,4,44,41,44,41,411,444,441,414,414,114,409,14,44,4,col,345,145,445
Utah,843,Obama,yes,west,White,25,OVER $100K,hs,Male,2.3081,NA,1,1,49,UT,87,west,interior,0.732085726,0.009680117,0.864096844,0.075369906,0.74,0.736042863,0.556508272,0.253738111,0.027866673,0,1,44,42,41,42,422,414,442,421,424,224,409,24,14,1,hs,145,245,445
Utah,13037,Romney,yes,west,White,79,"$7,500 to $9,999",postgrad,Male,0.536,Married,1,0,49,UT,87,west,interior,0.732085726,0.009680117,0.864096844,0.075369906,0.74,0.736042863,0.556508272,0.253738111,0.027866673,0,4,44,44,44,42,424,444,444,424,424,244,409,44,44,4,col,345,145,445
Utah,854,Romney,yes,west,White,52,$40-50K,col,Male,0.7861,NA,1,0,49,UT,87,west,interior,0.732085726,0.009680117,0.864096844,0.075369906,0.74,0.736042863,0.556508272,0.253738111,0.027866673,0,3,44,41,43,42,421,434,441,423,424,214,409,14,34,3,col,245,145,445
Utah,4272,Romney,yes,west,White,66,"50 to under $75,000",somecol,Male,1.375,Married,1,0,49,UT,87,west,interior,0.732085726,0.009680117,0.864096844,0.075369906,0.74,0.736042863,0.556508272,0.253738111,0.027866673,0,4,44,45,44,42,425,444,445,424,424,254,409,54,44,4,hs,345,245,445
Utah,853,Obama,yes,west,White,48,OVER $100K,postgrad,Male,0.4944,NA,1,1,49,UT,87,west,interior,0.732085726,0.009680117,0.864096844,0.075369906,0.74,0.736042863,0.556508272,0.253738111,0.027866673,0,3,44,44,43,42,424,434,444,423,424,244,409,44,34,3,col,245,145,445
Utah,14045,Romney,yes,west,White,60,"Under $15,000",somecol,Female,1.472,Separated,1,0,49,UT,87,west,interior,0.732085726,0.009680117,0.864096844,0.075369906,0.74,0.736042863,0.556508272,0.253738111,0.027866673,0,3,44,45,43,41,415,434,445,413,414,154,409,54,34,3,hs,245,245,445
Utah,1892,Romney,yes,west,Other,52,$50-75K,col,Male,0.5245,NA,1,0,49,UT,87,west,interior,0.732085726,0.009680117,0.864096844,0.075369906,0.74,0.736042863,0.556508272,0.253738111,0.027866673,0,3,34,31,33,32,321,334,341,323,324,214,309,14,34,3,col,245,145,3009
Utah,856,Romney,yes,west,White,35,$40-50K,postgrad,Male,1.1631,NA,1,0,49,UT,87,west,interior,0.732085726,0.009680117,0.864096844,0.075369906,0.74,0.736042863,0.556508272,0.253738111,0.027866673,0,2,44,44,42,42,424,424,444,422,424,244,409,44,24,1,col,145,145,445
Utah,17099,other,yes,west,White,28,50 to under 75 thousand,somecol,Male,1.6094358,Married,1,0,49,UT,87,west,interior,0.732085726,0.009680117,0.864096844,0.075369906,0.74,0.736042863,0.556508272,0.253738111,0.027866673,1,1,44,45,41,42,425,414,445,421,424,254,409,54,14,1,hs,145,245,445
Utah,13562,Obama,yes,west,White,59,"$7,500 to $9,999",somecol,Male,0.466,Not Married,1,1,49,UT,87,west,interior,0.732085726,0.009680117,0.864096844,0.075369906,0.74,0.736042863,0.556508272,0.253738111,0.027866673,0,3,44,45,43,42,425,434,445,423,424,254,409,54,34,3,hs,245,245,445
Utah,6270,Obama,yes,west,White,59,"50 to under $75,000",col,Male,1.916666667,Divorced,0.536366498,1,49,UT,87,west,interior,0.732085726,0.009680117,0.864096844,0.075369906,0.74,0.736042863,0.556508272,0.253738111,0.027866673,0,3,44,41,43,42,421,434,441,423,424,214,409,14,34,3,col,245,145,445
Utah,10594,Romney,yes,west,White,80,"$50,000 to under $75,000",col,Male,0.453258977,NA,1,0,49,UT,87,west,interior,0.732085726,0.009680117,0.864096844,0.075369906,0.74,0.736042863,0.556508272,0.253738111,0.027866673,0,4,44,41,44,42,421,444,441,424,424,214,409,14,44,4,col,345,145,445
Utah,13004,Romney,yes,west,White,33,"$5,000 to $7,499",col,Female,1.452,Married,1,0,49,UT,87,west,interior,0.732085726,0.009680117,0.864096844,0.075369906,0.74,0.736042863,0.556508272,0.253738111,0.027866673,0,2,44,41,42,41,411,424,441,412,414,114,409,14,24,1,col,145,145,445
Utah,10742,Obama,yes,west,White,61,"$150,000 or over",postgrad,Male,0.906517954,NA,1,1,49,UT,87,west,interior,0.732085726,0.009680117,0.864096844,0.075369906,0.74,0.736042863,0.556508272,0.253738111,0.027866673,0,3,44,44,43,42,424,434,444,423,424,244,409,44,34,3,col,245,145,445
Utah,9403,Obama,yes,west,White,68,"20 to under $30,000",hs,Female,2.583333333,NA,1,1,49,UT,87,west,interior,0.732085726,0.009680117,0.864096844,0.075369906,0.74,0.736042863,0.556508272,0.253738111,0.027866673,0,4,44,42,44,41,412,444,442,414,414,124,409,24,44,4,hs,345,245,445
Utah,15599,Romney,yes,west,White,36,"$50,000-$75,000",somecol,Female,1.706,Married,1,0,49,UT,87,west,interior,0.732085726,0.009680117,0.864096844,0.075369906,0.74,0.736042863,0.556508272,0.253738111,0.027866673,0,2,44,45,42,41,415,424,445,412,414,154,409,54,24,1,hs,145,245,445
Vermont,3308,Romney,yes,east,White,83,"10 to under $20,000",somecol,Female,1.208333333,Never been married,1,0,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,4,41,45,44,41,415,441,415,414,411,151,406,51,41,4,hs,346,246,446
Vermont,5244,Obama,yes,east,White,70,"75 to under $100,000",postgrad,Male,1.041666667,Never been married,0.291503532,1,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,4,41,44,44,42,424,441,414,424,421,241,406,41,41,4,col,346,146,446
Vermont,36,Obama,yes,east,White,54,$50-75K,col,Female,0.7143,NA,1,1,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,3,41,41,43,41,411,431,411,413,411,111,406,11,31,3,col,246,146,446
Vermont,12602,Obama,yes,east,White,77,"$1,000 to $1,999",nohs,Female,1.353,Not Married,1,1,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,4,41,43,44,41,413,441,413,414,411,131,406,31,41,4,hs,346,246,446
Vermont,1057,Obama,yes,east,White,36,$50-75K,col,Male,1.3376,NA,1,1,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,2,41,41,42,42,421,421,411,422,421,211,406,11,21,1,col,146,146,446
Vermont,5209,Obama,yes,east,White,70,"40 to under $50,000",col,Female,1.291666667,Married,0.361464379,1,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,4,41,41,44,41,411,441,411,414,411,111,406,11,41,4,col,346,146,446
Vermont,8976,Obama,yes,east,White,66,"50 to under $75,000",somecol,Female,1.166666667,NA,1,1,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,4,41,45,44,41,415,441,415,414,411,151,406,51,41,4,hs,346,246,446
Vermont,12686,Obama,yes,east,White,45,"$4,000 to $4,999",somecol,Female,0.736,Married,1,1,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,3,41,45,43,41,415,431,415,413,411,151,406,51,31,3,hs,246,246,446
Vermont,6339,Romney,yes,east,White,57,(VOL.) Don't know/Refused,postgrad,Female,4.083333333,Married,1.142693844,0,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,3,41,44,43,41,414,431,414,413,411,141,406,41,31,3,col,246,146,446
Vermont,4603,Obama,yes,east,White,89,"30 to under $40,000",nohs,Male,2.833333333,Widowed,1,1,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,4,41,43,44,42,423,441,413,424,421,231,406,31,41,4,hs,346,246,446
Vermont,16450,Obama,yes,east,White,79,35 to under 50 thousand,col,Male,0.5092343,Widowed,1,1,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,4,41,41,44,42,421,441,411,424,421,211,406,11,41,4,col,346,146,446
Vermont,14854,Obama,yes,east,White,99,Won't specify/Refused,somecol,Male,0.86,Married,1,1,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,4,41,45,44,42,425,441,415,424,421,251,406,51,41,4,hs,346,246,446
Vermont,8306,Obama,yes,east,White,57,"40 to under $50,000",hs,Male,3.541666667,Married,0.991112008,1,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,3,41,42,43,42,422,431,412,423,421,221,406,21,31,3,hs,246,246,446
Vermont,11062,Romney,yes,east,White,68,"$20,000 to under $30,000",somecol,Male,0.371904802,NA,1,0,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,4,41,45,44,42,425,441,415,424,421,251,406,51,41,4,hs,346,246,446
Vermont,1056,Obama,yes,east,White,47,$40-50K,col,Female,0.6773,NA,1,1,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,3,41,41,43,41,411,431,411,413,411,111,406,11,31,3,col,246,146,446
Vermont,8972,Obama,yes,east,White,89,"50 to under $75,000",col,Female,1.041666667,NA,1,1,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,4,41,41,44,41,411,441,411,414,411,111,406,11,41,4,col,346,146,446
Vermont,10657,Romney,yes,east,White,99,"$75,000 to under $100,000",hs,Male,0.453258977,NA,1,0,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,4,41,42,44,42,422,441,412,424,421,221,406,21,41,4,hs,346,246,446
Vermont,8975,Romney,yes,east,White,51,"30 to under $40,000",hs,Male,4.75,NA,1,0,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,3,41,42,43,42,422,431,412,423,421,221,406,21,31,3,hs,246,246,446
Vermont,3626,Romney,yes,east,White,60,"40 to under $50,000",col,Female,1.208333333,Never been married,1,0,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,3,41,41,43,41,411,431,411,413,411,111,406,11,31,3,col,246,146,446
Vermont,7184,Romney,yes,east,White,33,"10 to under $20,000",somecol,Female,4.375,Living with a partner,1.224314833,0,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,2,41,45,42,41,415,421,415,412,411,151,406,51,21,1,hs,146,246,446
Vermont,12667,Obama,yes,east,White,74,"$1,000 to $1,999",nohs,Female,1.35,Married,1,1,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,4,41,43,44,41,413,441,413,414,411,131,406,31,41,4,hs,346,246,446
Vermont,10322,Romney,yes,east,White,60,"50 to under $75,000",col,Male,2.125,NA,1,0,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,3,41,41,43,42,421,431,411,423,421,211,406,11,31,3,col,246,146,446
Vermont,40,Obama,yes,east,White,58,$50-75K,col,Female,0.2862,NA,1,1,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,3,41,41,43,41,411,431,411,413,411,111,406,11,31,3,col,246,146,446
Vermont,7687,Romney,yes,east,White,63,"20 to under $30,000",hs,Male,3.833333333,Married,1.072732997,0,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,3,41,42,43,42,422,431,412,423,421,221,406,21,31,3,hs,246,246,446
Vermont,9756,Romney,yes,east,White,55,"75 to under $100,000",hs,Male,3,NA,1,0,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,3,41,42,43,42,422,431,412,423,421,221,406,21,31,3,hs,246,246,446
Vermont,14494,Obama,yes,east,White,89,"$50,000-$75,000",postgrad,Female,0.228,Widowed,1,1,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,4,41,44,44,41,414,441,414,414,411,141,406,41,41,4,col,346,146,446
Vermont,4971,Romney,yes,east,White,39,"75 to under $100,000",col,Female,3.041666667,Married,1,0,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,2,41,41,42,41,411,421,411,412,411,111,406,11,21,1,col,146,146,446
Vermont,3838,Obama,yes,east,White,44,"50 to under $75,000",col,Female,2.5,Married,1,1,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,2,41,41,42,41,411,421,411,412,411,111,406,11,21,1,col,146,146,446
Vermont,1058,Romney,yes,east,White,62,$75-100K,hs,Male,0.5922,NA,1,0,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,3,41,42,43,42,422,431,412,423,421,221,406,21,31,3,hs,246,246,446
Vermont,10465,Obama,yes,east,White,65,"$75,000 to under $100,000",somecol,Female,0.406770877,NA,1,1,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,4,41,45,44,41,415,441,415,414,411,151,406,51,41,4,hs,346,246,446
Vermont,39,Obama,yes,east,White,81,OVER $100K,postgrad,Male,0.2679,NA,1,1,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,4,41,44,44,42,424,441,414,424,421,241,406,41,41,4,col,346,146,446
Vermont,14492,Obama,yes,east,White,80,"$15,000-$30,000",somecol,Female,0.148,Widowed,1,1,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,4,41,45,44,41,415,441,415,414,411,151,406,51,41,4,hs,346,246,446
Vermont,14484,Romney,yes,east,White,60,"Over $75,000",postgrad,Female,0.257,Divorced,1,0,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,3,41,44,43,41,414,431,414,413,411,141,406,41,31,3,col,246,146,446
Vermont,6289,Obama,yes,east,White,73,"100 to under $150,000",postgrad,Female,1.291666667,Married,0.361464379,1,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,4,41,44,44,41,414,441,414,414,411,141,406,41,41,4,col,346,146,446
Vermont,14493,Obama,yes,east,White,77,"Over $75,000",somecol,Male,1.806,Married,1,1,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,4,41,45,44,42,425,441,415,424,421,251,406,51,41,4,hs,346,246,446
Vermont,3318,Other,yes,east,zzz,25,"40 to under $50,000",somecol,Male,3.458333333,Separated,1,0,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,1,1,51,55,51,52,525,511,515,521,521,251,506,51,11,1,hs,146,246,5006
Vermont,9381,Romney,yes,east,White,72,"75 to under $100,000",postgrad,Male,1.083333333,NA,1,0,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,4,41,44,44,42,424,441,414,424,421,241,406,41,41,4,col,346,146,446
Vermont,11485,Obama,yes,east,White,55,"$5,000 to $7,499",somecol,Male,0.428,Married,1,1,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,3,41,45,43,42,425,431,415,423,421,251,406,51,31,3,hs,246,246,446
Vermont,14998,Romney,yes,east,White,57,"$30,000-$50,000",postgrad,Female,0.411,Never been married,1,0,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,3,41,44,43,41,414,431,414,413,411,141,406,41,31,3,col,246,146,446
Vermont,8827,Obama,yes,east,White,62,"20 to under $30,000",postgrad,Female,1.125,Never been married,0.314823814,1,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,3,41,44,43,41,414,431,414,413,411,141,406,41,31,3,col,246,146,446
Vermont,10507,Romney,yes,east,White,50,"$75,000 to under $100,000",somecol,Male,0.918139979,NA,1,0,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,3,41,45,43,42,425,431,415,423,421,251,406,51,31,3,hs,246,246,446
Vermont,7148,Obama,yes,east,White,52,"75 to under $100,000",postgrad,Female,2.833333333,Married,0.792889606,1,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,3,41,44,43,41,414,431,414,413,411,141,406,41,31,3,col,246,146,446
Vermont,37,Obama,yes,east,White,30,OVER $100K,col,Male,1.5291,NA,1,1,50,VT,13,east,england,0.158237042,0.008037704,0.959480634,0.012705859,0.44,0.299118521,0.60489266,0.682472588,0.024568145,0,2,41,41,42,42,421,421,411,422,421,211,406,11,21,1,col,146,146,446
Virginia,11956,Romney,yes,south,White,55,"$5,000 to $7,499",postgrad,Female,0.276,Not Married,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,43,44,43,41,414,433,434,413,413,143,410,43,33,3,col,247,147,447
Virginia,3472,Romney,yes,south,White,82,(VOL.) Don't know/Refused,somecol,Female,3.5,Widowed,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,4,43,45,44,41,415,443,435,414,413,153,410,53,43,4,hs,347,247,447
Virginia,7158,Romney,yes,south,White,65,"100 to under $150,000",somecol,Female,1.791666667,Married,0.501386074,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,4,43,45,44,41,415,443,435,414,413,153,410,53,43,4,hs,347,247,447
Virginia,1245,Romney,yes,south,Black,-1,OVER $100K,col,Male,0.5993,NA,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,1,13,11,11,12,121,113,131,121,123,213,110,13,13,1,col,147,147,1010
Virginia,16627,Obama,yes,south,White,68,35 to under 50 thousand,col,Female,0.4677846,Single,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,4,43,41,44,41,411,443,431,414,413,113,410,13,43,4,col,347,147,447
Virginia,12634,Romney,yes,south,White,18,"$7,500 to $9,999",hs,Female,3.483,Not Married,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,1,43,42,41,41,412,413,432,411,413,123,410,23,13,1,hs,147,247,447
Virginia,3520,Romney,yes,south,White,60,"40 to under $50,000",hs,Female,5.25,Married,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,43,42,43,41,412,433,432,413,413,123,410,23,33,3,hs,247,247,447
Virginia,10636,Obama,yes,south,Black,39,"$30,000 to under $40,000",postgrad,Female,1.231934655,NA,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,2,13,14,12,11,114,123,134,112,113,143,110,43,23,1,col,147,147,1010
Virginia,8603,Romney,yes,south,White,65,"50 to under $75,000",somecol,Female,1.5,Married,0.419765086,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,4,43,45,44,41,415,443,435,414,413,153,410,53,43,4,hs,347,247,447
Virginia,12908,Other,yes,south,White,33,"$3,000 to $3,999",somecol,Male,1.773,Married,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,1,2,43,45,42,42,425,423,435,422,423,253,410,53,23,1,hs,147,247,447
Virginia,3164,Obama,yes,south,White,18,"50 to under $75,000",hs,Female,3.541666667,Never been married,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,1,43,42,41,41,412,413,432,411,413,123,410,23,13,1,hs,147,247,447
Virginia,9087,Romney,yes,south,White,78,"30 to under $40,000",nohs,Female,5.083333333,NA,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,4,43,43,44,41,413,443,433,414,413,133,410,33,43,4,hs,347,247,447
Virginia,8175,Romney,yes,south,White,41,"75 to under $100,000",postgrad,Male,3.875,Married,1.084393138,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,2,43,44,42,42,424,423,434,422,423,243,410,43,23,1,col,147,147,447
Virginia,10908,Obama,yes,south,Hispanic,23,"$100,000 to under $150,000",col,Female,1.661949582,NA,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,1,23,21,21,21,211,213,231,211,213,113,210,13,13,1,col,147,147,2010
Virginia,14444,Romney,yes,south,White,39,"$15,000-$30,000",hs,Male,4.909,Married,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,2,43,42,42,42,422,423,432,422,423,223,410,23,23,1,hs,147,247,447
Virginia,11396,Obama,yes,south,White,65,"$30,000 to under $40,000",hs,Male,0.650833403,NA,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,4,43,42,44,42,422,443,432,424,423,223,410,23,43,4,hs,347,247,447
Virginia,15735,Romney,yes,south,White,60,"$30,000-$50,000",somecol,Female,0.977,Married,1,0,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,3,43,45,43,41,415,433,435,413,413,153,410,53,33,3,hs,247,247,447
Virginia,5008,Obama,yes,south,Other,41,"10 to under $20,000",nohs,Female,7.791666667,Divorced,1,1,51,VA,54,south,new,0.331647253,0.195085575,0.695341074,0.045209361,0.75,0.540823627,0.655213891,0.519673767,0.015604403,0,2,33,33,32,31,313,323,333,312,313,133,310,33,23,1,hs,147,247,3010
