state,X,vote,reg2,race_eth,age,edu5,sex,weight,demVote,fips,postal,GESTCEN,census.region,alt.subregion,alt.region,new.subregion,white.religion,vap.turnout,whitenh_pct,hispanic_pct,black_pct,cvap.turnout,religion.gallup,religion.composite,otherVoteShare,demTwoPartyShare,turnout.acs.cvap.04,otherVote,age4,region,race.region,race.edu,race.age,race.sex,race.sex.edu,race.age.region,race.edu.region,race.sex.age,race.sex.region,sex.edu.region,race.subregion,edu.region,age.region,age3,edu2,age.state,edu.state,race.state
Oklahoma,9801,Bush,yes,White,28,col,Male,2.222222222,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,1,south,43,41,41,42,421,413,431,421,423,213,412,13,13,1,col,135,135,435
Oklahoma,6418,Kerry,yes,White,76,somecol,Male,1.277777778,1,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,4,south,43,45,44,42,425,443,435,424,423,253,412,53,43,4,hs,335,235,435
Oklahoma,9480,Bush,yes,White,48,somecol,Female,1.555555556,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,3,south,43,45,43,41,415,433,435,413,413,153,412,53,33,3,hs,235,235,435
Oklahoma,6058,Bush,yes,White,55,somecol,Female,0.91,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,3,south,43,45,43,41,415,433,435,413,413,153,412,53,33,3,hs,235,235,435
Oklahoma,8380,Bush,yes,White,40,col,Female,1.11627907,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,2,south,43,41,42,41,411,423,431,412,413,113,412,13,23,1,col,135,135,435
Oklahoma,8367,Kerry,yes,Other,21,somecol,Male,1.511627907,1,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,1,south,33,35,31,32,325,313,335,321,323,253,312,53,13,1,hs,135,235,3012
Oklahoma,4764,Kerry,yes,Black,NA,NA,Male,0.87,1,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,NA,south,13,16,NA,12,126,NA,136,NA,123,263,112,63,NA,NA,NA,NA,335,1012
Oklahoma,12665,Bush,yes,White,27,nohs,Female,3.311111111,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,1,south,43,43,41,41,413,413,433,411,413,133,412,33,13,1,hs,135,235,435
Oklahoma,5870,Bush,yes,White,63,hs,Male,0.83,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,3,south,43,42,43,42,422,433,432,423,423,223,412,23,33,3,hs,235,235,435
Oklahoma,12668,Kerry,yes,Other,74,hs,Male,1.977777778,1,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,4,south,33,32,34,32,322,343,332,324,323,223,312,23,43,4,hs,335,235,3012
Oklahoma,4637,Bush,yes,White,56,hs,Male,0.83,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,3,south,43,42,43,42,422,433,432,423,423,223,412,23,33,3,hs,235,235,435
Oklahoma,6048,Bush,yes,White,37,col,Female,0.94,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,2,south,43,41,42,41,411,423,431,412,413,113,412,13,23,1,col,135,135,435
Oklahoma,2192,Bush,yes,White,82,nohs,Female,4.378378378,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,4,south,43,43,44,41,413,443,433,414,413,133,412,33,43,4,hs,335,235,435
Oklahoma,3015,Kerry,yes,Black,64,col,Male,1.837837838,1,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,3,south,13,11,13,12,121,133,131,123,123,213,112,13,33,3,col,235,135,1012
Oklahoma,7203,Kerry,yes,Hispanic,36,hs,Female,6.14,1,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,2,south,23,22,22,21,212,223,232,212,213,123,212,23,23,1,hs,135,235,2012
Oklahoma,4405,Bush,yes,White,87,hs,Female,0.65,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,4,south,43,42,44,41,412,443,432,414,413,123,412,23,43,4,hs,335,235,435
Oklahoma,12670,Bush,yes,White,40,postgrad,Male,1.4,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,2,south,43,44,42,42,424,423,434,422,423,243,412,43,23,1,col,135,135,435
Oklahoma,10838,Bush,yes,White,61,col,Male,1.133333333,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,3,south,43,41,43,42,421,433,431,423,423,213,412,13,33,3,col,235,135,435
Oklahoma,12676,Kerry,yes,White,68,somecol,Female,1.044444444,1,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,4,south,43,45,44,41,415,443,435,414,413,153,412,53,43,4,hs,335,235,435
Oklahoma,9197,Bush,yes,White,48,somecol,Male,2,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,3,south,43,45,43,42,425,433,435,423,423,253,412,53,33,3,hs,235,235,435
Oklahoma,9699,Bush,yes,Other,32,somecol,Female,2.022222222,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,2,south,33,35,32,31,315,323,335,312,313,153,312,53,23,1,hs,135,235,3012
Oklahoma,6961,Bush,yes,Black,57,col,Male,1.222222222,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,3,south,13,11,13,12,121,133,131,123,123,213,112,13,33,3,col,235,135,1012
Oklahoma,8038,Bush,yes,White,42,hs,Female,2.651162791,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,2,south,43,42,42,41,412,423,432,412,413,123,412,23,23,1,hs,135,235,435
Oklahoma,10832,Bush,yes,White,26,somecol,Female,2.133333333,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,1,south,43,45,41,41,415,413,435,411,413,153,412,53,13,1,hs,135,235,435
Oklahoma,7523,Bush,yes,White,73,hs,Female,1.441860465,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,4,south,43,42,44,41,412,443,432,414,413,123,412,23,43,4,hs,335,235,435
Oklahoma,10836,Bush,yes,White,56,hs,Female,2.088888889,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,3,south,43,42,43,41,412,433,432,413,413,123,412,23,33,3,hs,235,235,435
Oklahoma,5773,Kerry,yes,White,24,somecol,Male,2.91,1,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,1,south,43,45,41,42,425,413,435,421,423,253,412,53,13,1,hs,135,235,435
Oklahoma,7687,Bush,yes,White,56,hs,Male,2.953488372,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,3,south,43,42,43,42,422,433,432,423,423,223,412,23,33,3,hs,235,235,435
Oklahoma,7682,Bush,yes,White,35,col,Female,1.11627907,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,2,south,43,41,42,41,411,423,431,412,413,113,412,13,23,1,col,135,135,435
Oklahoma,12666,Bush,yes,Other,23,hs,Female,3.6,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,1,south,33,32,31,31,312,313,332,311,313,123,312,23,13,1,hs,135,235,3012
Oklahoma,10834,Kerry,yes,White,69,postgrad,Female,1,1,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,4,south,43,44,44,41,414,443,434,414,413,143,412,43,43,4,col,335,135,435
Oklahoma,8874,Bush,yes,White,52,col,Male,1.355555556,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,3,south,43,41,43,42,421,433,431,423,423,213,412,13,33,3,col,235,135,435
Oklahoma,6037,Bush,yes,White,34,somecol,Male,1.32,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,2,south,43,45,42,42,425,423,435,422,423,253,412,53,23,1,hs,135,235,435
Oklahoma,6662,Bush,yes,White,32,somecol,Male,2.583333333,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,2,south,43,45,42,42,425,423,435,422,423,253,412,53,23,1,hs,135,235,435
Oklahoma,4755,Bush,yes,White,42,hs,Male,1.14,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,2,south,43,42,42,42,422,423,432,422,423,223,412,23,23,1,hs,135,235,435
Oklahoma,6411,Kerry,yes,White,53,nohs,Female,3.388888889,1,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,3,south,43,43,43,41,413,433,433,413,413,133,412,33,33,3,hs,235,235,435
Oklahoma,5269,Kerry,yes,White,25,somecol,Female,1.31,1,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,1,south,43,45,41,41,415,413,435,411,413,153,412,53,13,1,hs,135,235,435
Oklahoma,2879,Kerry,yes,White,58,somecol,Male,1.621621622,1,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,3,south,43,45,43,42,425,433,435,423,423,253,412,53,33,3,hs,235,235,435
Oklahoma,4847,Bush,yes,White,75,col,Male,0.72,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,4,south,43,41,44,42,421,443,431,424,423,213,412,13,43,4,col,335,135,435
Oklahoma,9930,Bush,yes,White,47,somecol,Male,1.711111111,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,3,south,43,45,43,42,425,433,435,423,423,253,412,53,33,3,hs,235,235,435
Oklahoma,3308,Kerry,yes,White,53,hs,Male,1.18,1,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,3,south,43,42,43,42,422,433,432,423,423,223,412,23,33,3,hs,235,235,435
Oklahoma,10839,Kerry,yes,White,60,postgrad,Male,1.133333333,1,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,3,south,43,44,43,42,424,433,434,423,423,243,412,43,33,3,col,235,135,435
Oklahoma,10833,Bush,yes,Other,54,somecol,Male,1.933333333,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,3,south,33,35,33,32,325,333,335,323,323,253,312,53,33,3,hs,235,235,3012
Oklahoma,9877,Bush,yes,White,82,hs,Female,1.666666667,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,4,south,43,42,44,41,412,443,432,414,413,123,412,23,43,4,hs,335,235,435
Oklahoma,2163,Kerry,yes,White,20,col,Male,1.756756757,1,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,1,south,43,41,41,42,421,413,431,421,423,213,412,13,13,1,col,135,135,435
Oklahoma,7230,Kerry,yes,White,27,hs,Male,3.416666667,1,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,1,south,43,42,41,42,422,413,432,421,423,223,412,23,13,1,hs,135,235,435
Oklahoma,10048,Bush,yes,NA,99,NA,Female,2.244444444,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,4,south,53,56,54,51,516,543,536,514,513,163,512,63,43,4,NA,335,335,5012
Oklahoma,7710,Bush,yes,White,43,somecol,Male,1.953488372,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,2,south,43,45,42,42,425,423,435,422,423,253,412,53,23,1,hs,135,235,435
Oklahoma,8188,Bush,yes,White,72,postgrad,Male,1.023255814,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,4,south,43,44,44,42,424,443,434,424,423,243,412,43,43,4,col,335,135,435
Oklahoma,4481,Kerry,yes,White,70,postgrad,Female,0.49,1,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,4,south,43,44,44,41,414,443,434,414,413,143,412,43,43,4,col,335,135,435
Oklahoma,5268,Bush,yes,White,58,postgrad,Male,0.72,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,3,south,43,44,43,42,424,433,434,423,423,243,412,43,33,3,col,235,135,435
Oklahoma,9441,Bush,yes,White,24,somecol,Female,4.088888889,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,1,south,43,45,41,41,415,413,435,411,413,153,412,53,13,1,hs,135,235,435
Oklahoma,5253,Bush,yes,White,50,hs,Male,0.96,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,3,south,43,42,43,42,422,433,432,423,423,223,412,23,33,3,hs,235,235,435
Oklahoma,9923,Kerry,yes,White,31,hs,Male,2,1,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,2,south,43,42,42,42,422,423,432,422,423,223,412,23,23,1,hs,135,235,435
Oklahoma,4603,Bush,yes,Other,53,hs,Male,0.49,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,3,south,33,32,33,32,322,333,332,323,323,223,312,23,33,3,hs,235,235,3012
Oklahoma,6081,Kerry,yes,White,85,NA,Female,0.94,1,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,4,south,43,46,44,41,416,443,436,414,413,163,412,63,43,4,NA,335,335,435
Oklahoma,5264,Bush,yes,White,74,col,Female,0.49,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,4,south,43,41,44,41,411,443,431,414,413,113,412,13,43,4,col,335,135,435
Oklahoma,6408,Bush,yes,White,86,col,Male,1,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,4,south,43,41,44,42,421,443,431,424,423,213,412,13,43,4,col,335,135,435
Oklahoma,4499,Bush,yes,Hispanic,23,somecol,Female,2.37,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,1,south,23,25,21,21,215,213,235,211,213,153,212,53,13,1,hs,135,235,2012
Oklahoma,10841,Kerry,yes,White,44,hs,Male,2.488888889,1,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,2,south,43,42,42,42,422,423,432,422,423,223,412,23,23,1,hs,135,235,435
Oklahoma,8785,Kerry,yes,NA,66,NA,Male,2.644444444,1,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,4,south,53,56,54,52,526,543,536,524,523,263,512,63,43,4,NA,335,335,5012
Oklahoma,7871,Bush,yes,White,60,col,Female,1.348837209,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,3,south,43,41,43,41,411,433,431,413,413,113,412,13,33,3,col,235,135,435
Oklahoma,9420,Bush,yes,White,71,hs,Male,1.933333333,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,4,south,43,42,44,42,422,443,432,424,423,223,412,23,43,4,hs,335,235,435
Oklahoma,12677,Kerry,yes,White,57,somecol,Male,1.466666667,1,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,3,south,43,45,43,42,425,433,435,423,423,253,412,53,33,3,hs,235,235,435
Oklahoma,3809,Kerry,yes,White,35,hs,Male,2.98,1,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,2,south,43,42,42,42,422,423,432,422,423,223,412,23,23,1,hs,135,235,435
Oklahoma,12667,Kerry,yes,White,20,hs,Male,3.666666667,1,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,1,south,43,42,41,42,422,413,432,421,423,223,412,23,13,1,hs,135,235,435
Oklahoma,12680,Bush,yes,White,25,somecol,Male,2.333333333,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,1,south,43,45,41,42,425,413,435,421,423,253,412,53,13,1,hs,135,235,435
Oklahoma,4423,Kerry,yes,Black,56,postgrad,Male,0.62,1,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,3,south,13,14,13,12,124,133,134,123,123,243,112,43,33,3,col,235,135,1012
Oklahoma,6909,Bush,yes,White,60,somecol,Female,2.111111111,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,3,south,43,45,43,41,415,433,435,413,413,153,412,53,33,3,hs,235,235,435
Oklahoma,12678,Kerry,yes,White,61,hs,Female,2.333333333,1,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,3,south,43,42,43,41,412,433,432,413,413,123,412,23,33,3,hs,235,235,435
Oklahoma,6661,Bush,yes,Other,99,postgrad,Male,2.583333333,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,4,south,33,34,34,32,324,343,334,324,323,243,312,43,43,4,col,335,135,3012
Oklahoma,12671,Bush,yes,White,50,somecol,Female,1.444444444,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,3,south,43,45,43,41,415,433,435,413,413,153,412,53,33,3,hs,235,235,435
Oklahoma,9102,Bush,yes,White,66,col,Male,1.288888889,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,4,south,43,41,44,42,421,443,431,424,423,213,412,13,43,4,col,335,135,435
Oklahoma,9166,Bush,yes,White,99,hs,Female,1.466666667,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,4,south,43,42,44,41,412,443,432,414,413,123,412,23,43,4,hs,335,235,435
Oklahoma,8876,Kerry,yes,White,70,nohs,Female,2,1,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,4,south,43,43,44,41,413,443,433,414,413,133,412,33,43,4,hs,335,235,435
Oklahoma,12679,Bush,yes,White,33,somecol,Male,2.333333333,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,2,south,43,45,42,42,425,423,435,422,423,253,412,53,23,1,hs,135,235,435
Oklahoma,4944,Bush,yes,White,35,hs,Female,1.16,0,40,OK,73,south,outer,south,outer,0.487041444,0.55236276,0.777878214,0.03223055,0.066252489,0.583,0.8,0.643520722,0,0.344295983,0.59131679,0,2,south,43,42,42,41,412,423,432,412,413,123,412,23,23,1,hs,135,235,435
Oregon,4873,Bush,yes,White,82,hs,Female,0.74,0,41,OR,92,west,pacific,west,pacific,0.246384794,0.671222655,0.889772716,0.040272131,0.014411863,0.72,0.57,0.408192397,0.014584202,0.521086258,0.738198574,0,4,west,44,42,44,41,412,444,442,414,414,124,413,24,44,4,hs,336,236,436
Oregon,11111,Kerry,yes,White,18,nohs,Female,4.25,1,41,OR,92,west,pacific,west,pacific,0.246384794,0.671222655,0.889772716,0.040272131,0.014411863,0.72,0.57,0.408192397,0.014584202,0.521086258,0.738198574,0,1,west,44,43,41,41,413,414,443,411,414,134,413,34,14,1,hs,136,236,436
Oregon,2908,Bush,yes,White,80,hs,Female,2.054054054,0,41,OR,92,west,pacific,west,pacific,0.246384794,0.671222655,0.889772716,0.040272131,0.014411863,0.72,0.57,0.408192397,0.014584202,0.521086258,0.738198574,0,4,west,44,42,44,41,412,444,442,414,414,124,413,24,44,4,hs,336,236,436
Oregon,11330,Bush,yes,White,43,hs,Male,3.133333333,0,41,OR,92,west,pacific,west,pacific,0.246384794,0.671222655,0.889772716,0.040272131,0.014411863,0.72,0.57,0.408192397,0.014584202,0.521086258,0.738198574,0,2,west,44,42,42,42,422,424,442,422,424,224,413,24,24,1,hs,136,236,436
Oregon,11122,Bush,yes,White,79,somecol,Male,1.311111111,0,41,OR,92,west,pacific,west,pacific,0.246384794,0.671222655,0.889772716,0.040272131,0.014411863,0.72,0.57,0.408192397,0.014584202,0.521086258,0.738198574,0,4,west,44,45,44,42,425,444,445,424,424,254,413,54,44,4,hs,336,236,436
Oregon,5518,Kerry,yes,Hispanic,57,postgrad,Male,0.54,1,41,OR,92,west,pacific,west,pacific,0.246384794,0.671222655,0.889772716,0.040272131,0.014411863,0.72,0.57,0.408192397,0.014584202,0.521086258,0.738198574,0,3,west,24,24,23,22,224,234,244,223,224,244,213,44,34,3,col,236,136,2013
Oregon,9182,Kerry,yes,White,65,somecol,Female,1.511111111,1,41,OR,92,west,pacific,west,pacific,0.246384794,0.671222655,0.889772716,0.040272131,0.014411863,0.72,0.57,0.408192397,0.014584202,0.521086258,0.738198574,0,4,west,44,45,44,41,415,444,445,414,414,154,413,54,44,4,hs,336,236,436
Oregon,6680,Kerry,yes,White,59,postgrad,Male,1.194444444,1,41,OR,92,west,pacific,west,pacific,0.246384794,0.671222655,0.889772716,0.040272131,0.014411863,0.72,0.57,0.408192397,0.014584202,0.521086258,0.738198574,0,3,west,44,44,43,42,424,434,444,423,424,244,413,44,34,3,col,236,136,436
Oregon,7661,Kerry,yes,White,57,col,Female,1,1,41,OR,92,west,pacific,west,pacific,0.246384794,0.671222655,0.889772716,0.040272131,0.014411863,0.72,0.57,0.408192397,0.014584202,0.521086258,0.738198574,0,3,west,44,41,43,41,411,434,441,413,414,114,413,14,34,3,col,236,136,436
Oregon,11120,Bush,yes,White,53,postgrad,Male,1.6,0,41,OR,92,west,pacific,west,pacific,0.246384794,0.671222655,0.889772716,0.040272131,0.014411863,0.72,0.57,0.408192397,0.014584202,0.521086258,0.738198574,0,3,west,44,44,43,42,424,434,444,423,424,244,413,44,34,3,col,236,136,436
Oregon,5152,Kerry,yes,White,55,somecol,Male,0.54,1,41,OR,92,west,pacific,west,pacific,0.246384794,0.671222655,0.889772716,0.040272131,0.014411863,0.72,0.57,0.408192397,0.014584202,0.521086258,0.738198574,0,3,west,44,45,43,42,425,434,445,423,424,254,413,54,34,3,hs,236,236,436
Oregon,11328,Kerry,yes,White,75,hs,Male,2,1,41,OR,92,west,pacific,west,pacific,0.246384794,0.671222655,0.889772716,0.040272131,0.014411863,0.72,0.57,0.408192397,0.014584202,0.521086258,0.738198574,0,4,west,44,42,44,42,422,444,442,424,424,224,413,24,44,4,hs,336,236,436
